date,regime,active,VIX,VVIX,NDX_SPY_RS_20d,SOXL_5d_ret,vix_scale,vvix_scale,ndx_scale,k_final,vvix_gate_active
2010-07-07,BEAR,yangbyungi,26.84000015258789,92.13999938964844,0.0014601803367144672,0.08977794078521151,0.7451564786251171,1.0,1.0,0.48435171110632613,False
2010-07-08,BEAR,yangbyungi,25.709999084472656,89.8499984741211,0.0004286270424747052,0.13674909414692493,0.7779074567170575,1.0,1.0,0.5056398468660874,False
2010-07-09,BEAR,yangbyungi,24.979999542236328,88.58000183105469,0.002570267567229223,0.17141917711101162,0.8006405270818314,1.0,1.0,0.5204163426031905,False
2010-07-12,BEAR,yangbyungi,24.43000030517578,91.75,0.0009168703243771503,0.23128851530441596,0.8186655648859229,1.0,1.0,0.5321326171758499,False
2010-07-13,NEUTRAL,longbyungi,24.559999465942383,90.80000305175781,-0.0016113572165460388,0.31274573367901914,0.8143322652646722,1.0,0.8,0.4234527779376296,False
2010-07-14,NEUTRAL,longbyungi,24.889999389648438,96.12999725341797,-0.0022914637317128506,0.12403577909755126,0.8035355761526394,1.0,0.8,0.4178384995993725,False
2010-07-15,NEUTRAL,longbyungi,25.139999389648438,97.75,-0.005502014399156097,0.11781023390870216,0.7955449676039027,1.0,0.8,0.41368338315402947,False
2010-07-16,NEUTRAL,longbyungi,26.25,101.56999969482422,-0.007594558900351989,-0.022236746069749458,0.7619047619047619,0.886088414594986,0.8,0.35105979092525164,True
2010-07-19,BEAR,yangbyungi,25.969999313354492,102.58000183105469,-0.0098837412065782,0.013024596633327779,0.7701193888640362,1.0,0.8,0.40046208220929885,False
2010-07-20,NEUTRAL,longbyungi,23.93000030517578,98.88999938964844,-0.0028769203125696974,-0.04541701161838896,0.8357709880878786,0.9101021393010644,0.8,0.3955312213967623,True
2010-07-21,NEUTRAL,longbyungi,25.639999389648438,97.0199966430664,-0.011064623863530909,-0.09497719154196327,0.7800312198164303,0.9276438168835157,0.8,0.3762673917801854,True
2010-07-22,BEAR,yangbyungi,24.6299991607666,93.19999694824219,-0.008127733407651827,0.0008342997545831565,0.8120178920614103,1.0,0.8,0.4222493038719334,False
2010-07-23,NEUTRAL,longbyungi,23.469999313354492,89.9000015258789,-0.010840888468802934,0.12722811418337154,0.8521517079303853,1.0,0.8,0.4431188881238004,False
2010-07-26,NEUTRAL,longbyungi,22.729999542236328,88.55000305175781,-0.005791333178558067,0.08571435286077933,0.8798944303908361,1.0,0.8,0.4575451038032348,False
2010-07-27,NEUTRAL,longbyungi,23.190000534057617,90.13999938964844,-0.0083106155272612,0.06039835670497773,0.8624406873396715,1.0,0.8,0.44846915741662924,False
2010-07-28,NEUTRAL,longbyungi,24.25,90.70999908447266,-0.0018671683893702884,0.0703676505681694,0.8247422680412371,1.0,0.8,0.42886597938144333,False
2010-07-29,NEUTRAL,longbyungi,24.1299991607666,90.62000274658203,0.0010970219132735437,-0.07891029865470633,0.828843791777596,0.9931582131120006,1.0,0.5350624624740281,True
2010-07-30,NEUTRAL,longbyungi,23.5,89.55000305175781,0.0015228767307062796,-0.12459008785287251,0.851063829787234,1.0,1.0,0.5531914893617021,True
2010-08-02,BEAR,yangbyungi,22.010000228881836,85.0199966430664,-0.004160587720585696,-0.11026274838090966,0.9086778642444409,1.0,0.8,0.4725124894071093,True
2010-08-03,NEUTRAL,longbyungi,22.6299991607666,85.04000091552734,-0.00028403459704129386,-0.11902153656881342,0.8837826222580598,1.0,0.8,0.4595669635741912,True
2010-08-04,NEUTRAL,longbyungi,22.209999084472656,85.05000305175781,0.001981063720015719,-0.04363898556973922,0.9004953095194993,1.0,1.0,0.5853219511876746,True
2010-08-05,NEUTRAL,longbyungi,22.100000381469727,86.5199966430664,0.005889231163224373,-0.0063348139018958305,0.90497735994473,1.0,1.0,0.5882352839640745,True
2010-08-06,NEUTRAL,longbyungi,21.739999771118164,87.44000244140625,0.007210441008492108,0.02709438830857147,0.9199632111574456,1.0,1.0,0.5979760872523396,False
2010-08-09,NEUTRAL,longbyungi,22.139999389648438,87.86000061035156,0.005529006887156962,-0.008576722497585898,0.9033423916601825,1.0,1.0,0.5871725545791187,True
2010-08-10,NEUTRAL,longbyungi,22.3700008392334,90.3499984741211,0.004466936885972439,-0.05611528901052909,0.8940545037854091,0.9961261928054006,1.0,0.5788842208605828,True
2010-08-11,BEAR,yangbyungi,25.389999389648438,102.6500015258789,-0.0011442622517150447,-0.19348086251152885,0.7877117164545521,0.8767656956859398,0.8,0.3591320777601654,True
2010-08-12,BEAR,yangbyungi,25.729999542236328,99.75,-0.003426515572081068,-0.20673956962191342,0.7773027732538271,0.9022556390977443,0.8,0.36468942143638206,True
2010-08-13,BEAR,yangbyungi,26.239999771118164,99.54000091552734,-0.006868676967262455,-0.23165661846464747,0.7621951285995663,0.9041591236911553,0.8,0.3583557533692507,True
2010-08-16,BEAR,yangbyungi,26.100000381469727,98.7300033569336,-0.007745156152641708,-0.23627670564758296,0.7662835137044459,0.9115769972642211,0.8,0.36323374072740333,True
2010-08-17,BEAR,yangbyungi,24.329999923706055,93.25,-0.007601068478715334,-0.14119497698354166,0.8220304177030803,0.9651474530831099,0.8,0.4125578932815459,True
2010-08-18,BEAR,yangbyungi,24.59000015258789,91.30000305175781,-0.006797333709481879,0.009182896493153958,0.8133387505447074,1.0,0.8,0.4229361502832479,False
2010-08-19,NEUTRAL,longbyungi,26.440000534057617,91.95999908447266,-0.007192562522228774,-0.0015315861849981571,0.7564296367633506,0.9786863951284706,0.8,0.3849598450735763,True
2010-08-20,BEAR,yangbyungi,25.489999771118164,89.33999633789062,-0.0003894951984300121,0.04143645707079102,0.7846214272101056,1.0,0.8,0.4080031421492549,False
2010-08-23,BEAR,yangbyungi,25.65999984741211,87.66000366210938,-0.0037757599262349117,-0.00547030507099866,0.7794232314470205,1.0,0.8,0.40530008035245074,True
2010-08-24,BEAR,yangbyungi,27.459999084472656,85.69999694824219,-0.0064956216509692855,-0.09067037264945954,0.7283321437293515,1.0,0.8,0.3787327147392628,True
2010-08-25,BEAR,yangbyungi,26.700000762939453,82.63999938964844,0.0004933194790122108,-0.09355594979562354,0.7490636490078573,1.0,1.0,0.4868913718551072,True
2010-08-26,BEAR,yangbyungi,27.3700008392334,82.94999694824219,-0.003341657539574494,-0.10003835352879187,0.730727051032132,1.0,0.8,0.3799780665367087,True
2010-08-27,BEAR,yangbyungi,24.450000762939453,79.0,-0.008147632132889493,-0.05721711633539406,0.817995884495651,1.0,0.8,0.42535785993773856,True
2010-08-30,BEAR,yangbyungi,27.209999084472656,82.5199966430664,-0.0008201727582953788,-0.09347846256138292,0.7350239130075152,1.0,0.8,0.382212434763908,True
2010-08-31,BEAR,yangbyungi,26.049999237060547,81.48999786376953,-0.004444739081638227,-0.10591489885241612,0.7677543411036498,1.0,0.8,0.39923225737389795,True
2010-09-01,BEAR,yangbyungi,23.889999389648438,78.27999877929688,-0.007054405970642774,-0.05140477019572354,0.8371703855574824,1.0,0.8,0.43532860048989086,True
2010-09-02,BEAR,yangbyungi,23.190000534057617,79.05000305175781,-0.0039582264305193515,0.07282797438145594,0.8624406873396715,1.0,0.8,0.44846915741662924,False
2010-09-03,BEAR,yangbyungi,21.309999465942383,76.63999938964844,-0.0038207423861403855,0.05626920559244408,0.9385265368947558,1.0,0.8,0.48803379918527307,False
2010-09-07,NEUTRAL,longbyungi,23.799999237060547,78.9800033569336,-0.001015869057630514,0.07712118809202528,0.8403361613918324,1.0,0.8,0.43697480392375293,False
2010-09-08,NEUTRAL,longbyungi,23.25,89.87999725341797,0.0075314139554341075,0.13141959846916884,0.8602150537634409,1.0,1.0,0.5591397849462366,False
2010-09-09,NEUTRAL,longbyungi,22.809999465942383,87.97000122070312,0.007159928866355525,0.03937332508761071,0.876808437889795,1.0,1.0,0.5699254846283668,False
2010-09-10,NEUTRAL,longbyungi,21.989999771118164,87.5999984741211,0.006436037030662867,-0.06351576722737684,0.9095043296120519,1.0,1.0,0.5911778142478338,True
2010-09-13,BEAR,yangbyungi,21.209999084472656,87.33000183105469,0.015222943960754742,-0.013317351667613386,0.942951478703341,1.0,1.0,0.6129184611571716,True
2010-09-14,NEUTRAL,longbyungi,21.559999465942383,87.94999694824219,0.017525191372621762,0.09412720169336786,0.9276438077650854,1.0,1.0,0.6029684750473056,False
2010-09-15,NEUTRAL,longbyungi,22.100000381469727,88.4000015258789,0.018623803420361407,0.10388467971206339,0.90497735994473,1.0,1.0,0.5882352839640745,False
2010-09-16,NEUTRAL,longbyungi,21.719999313354492,87.62999725341797,0.02222425235184189,0.12260522445100519,0.9208103421855564,1.0,1.0,0.5985267224206117,False
2010-09-17,NEUTRAL,longbyungi,22.010000228881836,85.44999694824219,0.028895915483637236,0.169139347788269,0.9086778642444409,1.0,1.0,0.5906406117588866,False
2010-09-20,NEUTRAL,longbyungi,21.5,81.5,0.025918539122794737,0.07635935380982328,0.9302325581395349,1.0,1.0,0.6046511627906976,False
2010-09-21,NEUTRAL,longbyungi,22.350000381469727,80.97000122070312,0.03377924634657892,0.019118445322108935,0.8948545708563791,1.0,1.0,0.5816554710566464,False
2010-09-22,NEUTRAL,longbyungi,22.510000228881836,81.86000061035156,0.03918299015637161,-0.015561328752142223,0.8884939936312689,1.0,1.0,0.5775210958603249,True
2010-09-23,NEUTRAL,longbyungi,23.8700008392334,83.0199966430664,0.042263407949049814,-0.017416593555764193,0.8378717761554262,1.0,1.0,0.544616654501027,True
2010-09-24,NEUTRAL,longbyungi,21.709999084472656,80.0,0.048492825415620944,0.09862138964520262,0.9212344930177507,1.0,1.0,0.598802420461538,False
2010-09-27,BULL,longbyungi,22.540000915527344,82.62000274658203,0.04964420675978087,0.06699963237776774,0.8873114102769362,1.0,1.0,0.5767524166800085,False
2010-09-28,BULL,longbyungi,22.600000381469727,83.62000274658203,0.0429409776912284,0.12445888144017214,0.8849557372750521,1.0,1.0,0.5752212292287838,False
2010-09-29,BULL,longbyungi,23.25,83.3499984741211,0.04576210547830506,0.19909765186240547,0.8602150537634409,1.0,1.0,0.5591397849462366,False
2010-09-30,BULL,longbyungi,23.700000762939453,86.48999786376953,0.043255410842454545,0.1510348963452861,0.8438818293742303,1.0,1.0,0.5485231890932497,False
2010-10-01,BULL,longbyungi,22.5,84.08000183105469,0.03611743396353484,0.017821788956120743,0.8888888888888888,1.0,1.0,0.5777777777777777,False
2010-10-04,NEUTRAL,longbyungi,23.530000686645508,86.22000122070312,0.029596401790398685,-0.0067152542918376135,0.8499787257274087,1.0,1.0,0.5524861717228157,True
2010-10-05,NEUTRAL,longbyungi,21.760000228881836,82.62000274658203,0.03041462966949604,0.008340634280597836,0.9191176373911153,1.0,1.0,0.597426464304225,False
2010-10-06,NEUTRAL,longbyungi,21.489999771118164,81.05000305175781,0.015602554343381536,-0.047395456711875616,0.9306654356915968,1.0,1.0,0.6049325331995379,True
2010-10-07,NEUTRAL,longbyungi,21.559999465942383,80.69999694824219,0.020793907154297298,-0.02598659165163264,0.9276438077650854,1.0,1.0,0.6029684750473056,True
2010-10-08,NEUTRAL,longbyungi,20.709999084472656,81.41000366210938,0.02466753586941972,0.016536926063221102,0.9657170875973153,1.0,1.0,0.627716106938255,False
2010-10-11,BULL,longbyungi,18.959999084472656,84.75,0.019264445541925967,0.07910751414476858,1.054852371611086,1.0,1.0,0.685654041547206,False
2010-10-12,BULL,longbyungi,18.93000030517578,84.7699966430664,0.019127082966480247,0.03722563876101592,1.0565240188893004,1.0,1.0,0.6867406122780453,False
2010-10-13,BULL,longbyungi,19.06999969482422,88.72000122070312,0.017122459135383572,0.07907740202934788,1.0487677147382541,1.0,1.0,0.6816990145798653,False
2010-10-14,BULL,longbyungi,19.8799991607666,87.13999938964844,0.015021810648530254,0.06982813954225287,1.006036259773603,1.0,1.0,0.653923568852842,False
2010-10-15,BULL,longbyungi,19.030000686645508,89.81999969482422,0.02507572361842514,0.05964982127161522,1.0509721113165906,1.0,1.0,0.683131872355784,False
2010-10-18,BULL,longbyungi,19.09000015258789,91.75,0.021270573640686186,0.016603366609231784,1.047668928241928,1.0,1.0,0.6809848033572532,False
2010-10-19,BULL,longbyungi,20.6299991607666,91.52999877929688,0.016017200699754763,-0.04631777450012975,0.9694619880564653,0.9832841822385893,1.0,0.619616814789374,True
2010-10-20,BULL,longbyungi,19.790000915527344,85.4800033569336,0.01222822610653651,-0.034809170741806894,1.010611373156021,1.0,1.0,0.6568973925514137,True
2010-10-21,BULL,longbyungi,19.270000457763672,83.58999633789062,0.004206185158097009,-0.04125561367623498,1.0378826945975612,1.0,1.0,0.6746237514884148,True
2010-10-22,BULL,longbyungi,18.780000686645508,81.97000122070312,0.008700390492156762,-0.006924756413263844,1.0649626873667815,1.0,1.0,0.692225746788408,True
2010-10-25,BULL,longbyungi,19.850000381469727,82.0199966430664,0.01177544291629351,0.04992300801704097,1.007556655700133,1.0,1.0,0.6549118262050865,False
2010-10-26,BULL,longbyungi,20.219999313354492,82.79000091552734,0.01705943482413308,0.08201980813030585,0.98911971707095,1.0,1.0,0.6429278160961175,False
2010-10-27,BULL,longbyungi,20.709999084472656,80.41999816894531,0.023186645745114864,0.1619754330654497,0.9657170875973153,1.0,1.0,0.627716106938255,False
2010-10-28,BULL,longbyungi,20.8799991607666,78.47000122070312,0.02746835875876008,0.18240273331514945,0.9578544446294751,1.0,1.0,0.6226053890091588,False
2010-10-29,BULL,longbyungi,21.200000762939453,77.45999908447266,0.029191678209461003,0.13701253389417745,0.9433961924644257,1.0,1.0,0.6132075251018767,False
2010-11-01,BULL,longbyungi,21.829999923706055,79.72000122070312,0.03404821852588569,0.0898151366213773,0.9161704108977671,1.0,1.0,0.5955107670835487,False
2010-11-02,BULL,longbyungi,21.56999969482422,80.18000030517578,0.032259616259181945,0.1251474656009277,0.9272137358814639,1.0,1.0,0.6026889283229516,False
2010-11-03,BULL,longbyungi,19.559999465942383,76.56999969482422,0.04052005370069489,0.06452487318481803,1.0224949154433127,1.0,1.0,0.6646216950381533,False
2010-11-04,BULL,longbyungi,18.520000457763672,70.77999877929688,0.030910788192475724,0.1594235570374365,1.0799135802189415,1.0,1.0,0.701943827142312,False
2010-11-05,BULL,longbyungi,18.260000228881836,74.0199966430664,0.024449764462668888,0.16182237374389352,1.0952902381877305,1.0,1.0,0.7119386548220249,False
2010-11-08,BULL,longbyungi,18.290000915527344,73.66999816894531,0.028415250475334997,0.17533002096357309,1.0934936576750496,1.0,1.0,0.7107708774887822,False
2010-11-09,BULL,longbyungi,19.079999923706055,76.48999786376953,0.02595457250667632,0.10911595293180354,1.0482180335415456,1.0,1.0,0.6813417218020047,False
2010-11-10,BULL,longbyungi,18.469999313354492,83.06999969482422,0.027023638624913193,0.07493553097833217,1.0828370732823613,1.0,1.0,0.703844097633535,False
2010-11-11,BULL,longbyungi,18.639999389648438,,0.021379305130285742,-0.04989457559188504,1.0729614085238022,1.0,1.0,0.6974249155404715,True
2010-11-12,BULL,longbyungi,20.610000610351562,88.18000030517578,-0.0020243518436158237,-0.07159256731128882,0.9704026883897721,1.0,0.8,0.5046093979626816,True
2010-11-15,BULL,longbyungi,20.200000762939453,88.12999725341797,-0.0017804036475173035,-0.09349227620979517,0.9900989725056649,1.0,0.8,0.5148514657029458,True
2010-11-16,BULL,longbyungi,22.579999923706055,93.6500015258789,-0.00069463243248713,-0.09766644085631648,0.8857395955525496,0.9610250777746087,0.8,0.4426333411260485,True
2010-11-17,BULL,longbyungi,21.760000228881836,89.25,0.0038512789360656274,-0.10135622900435992,0.9191176373911153,1.0,1.0,0.597426464304225,True
2010-11-18,BULL,longbyungi,18.75,83.91999816894531,0.0057910101488711785,-0.016764776264795556,1.0666666666666667,1.0,1.0,0.6933333333333334,True
2010-11-19,BULL,longbyungi,18.040000915527344,84.7300033569336,-0.0016048590689519138,0.03361403217238279,1.1086473938471728,1.0,0.8,0.5764966448005299,False
2010-11-22,BULL,longbyungi,18.3700008392334,78.38999938964844,0.005036865014966363,0.0963094339677224,1.0887315779150843,1.0,1.0,0.7076755256448048,False
2010-11-23,BULL,longbyungi,20.6299991607666,87.44000244140625,0.001125422564134615,0.11430889887755025,0.9694619880564653,1.0,1.0,0.6301502922367025,False
2010-11-24,BULL,longbyungi,19.559999465942383,81.55000305175781,0.0009063431573452796,0.2070421162935434,1.0224949154433127,1.0,1.0,0.6646216950381533,False
2010-11-26,BULL,longbyungi,22.219999313354492,90.55000305175781,0.007948276256068532,0.12412227423227962,0.9000900368156067,1.0,1.0,0.5850585239301443,False
2010-11-29,BULL,longbyungi,21.530000686645508,89.01000213623047,0.0037900645131749844,0.06456234628501445,0.9289363382327003,1.0,1.0,0.6038086198512552,False
2010-11-30,BULL,longbyungi,23.540000915527344,95.7300033569336,-0.004874534567902655,-0.011528206396817064,0.8496176390039006,0.9401441224694308,0.8,0.4153567754210534,True
2010-12-01,BULL,longbyungi,21.360000610351562,92.02999877929688,-0.007628577222579258,0.11300642874457201,0.9363295612598216,1.0,0.8,0.4868913718551072,False
2010-12-02,BULL,longbyungi,19.389999389648438,87.73999786376953,-0.009079831904906355,0.08839711569341491,1.0314595476819468,1.0,0.8,0.5363589647946124,False
2010-12-03,BULL,longbyungi,18.010000228881836,84.27999877929688,-0.0035941078646889446,0.12290826079332873,1.110494155792785,1.0,0.8,0.5774569610122482,False
2010-12-06,BULL,longbyungi,18.020000457763672,82.5999984741211,0.0010913910772523128,0.12488820112374843,1.1098778852351956,1.0,1.0,0.7214206254028772,False
2010-12-07,BULL,longbyungi,17.989999771118164,82.66000366210938,-0.0025812276818732993,0.16585023459370118,1.1117287523321022,1.0,0.8,0.5780989512126932,False
2010-12-08,BULL,longbyungi,17.739999771118164,81.80000305175781,-0.00279756294778577,0.09301788291607549,1.127395730441962,1.0,0.8,0.5862457798298203,False
2010-12-09,BULL,longbyungi,17.25,79.80000305175781,-0.007176251549777524,0.04232160301462562,1.1594202898550725,1.0,0.8,0.6028985507246377,False
2010-12-10,BULL,longbyungi,17.610000610351562,79.36000061035156,-0.003825334724736562,0.03019426425701921,1.1357183024879365,1.0,0.8,0.590573517293727,False
2010-12-13,BULL,longbyungi,17.549999237060547,81.66999816894531,-0.003633316771638362,0.01617408471620685,1.1396011891422626,1.0,0.8,0.5925926183539766,False
2010-12-14,BULL,longbyungi,17.610000610351562,81.66999816894531,-0.0005811115822454971,-0.007803128077501165,1.1357183024879365,1.0,0.8,0.590573517293727,True
2010-12-15,BULL,longbyungi,17.940000534057617,83.41999816894531,0.001624316458543884,-0.06426488291426091,1.1148271685963242,1.0,1.0,0.7246376595876108,True
2010-12-16,BULL,longbyungi,17.389999389648438,81.31999969482422,0.0003522407795730764,-0.054524352162500844,1.1500862968347882,1.0,1.0,0.7475560929426124,True
2010-12-17,BULL,longbyungi,16.110000610351562,86.62000274658203,0.0028420789744432184,-0.0377932682490798,1.2414648815810037,1.0,1.0,0.8069521730276524,True
2010-12-20,BULL,longbyungi,16.40999984741211,84.08999633789062,0.005092364307820674,-0.03065436738367666,1.2187690545989884,1.0,1.0,0.7921998854893425,True
2010-12-21,BULL,longbyungi,16.489999771118164,84.37999725341797,-0.004165297733610074,0.01572899149012974,1.2128562933657232,1.0,0.8,0.6306852725501761,False
2010-12-22,BULL,longbyungi,15.449999809265137,86.02999877929688,-0.005197419252915281,0.04932364018735691,1.2944983978579918,1.0,0.8,0.6731391668861558,False
2010-12-23,BULL,longbyungi,16.469999313354492,86.73999786376953,-0.012097751153362868,0.022494500465903622,1.2143291338077502,1.0,0.8,0.6314511495800302,False
2010-12-27,BULL,longbyungi,17.670000076293945,87.44000244140625,-0.021177290620239986,0.005009224860186512,1.1318619079595806,1.0,0.8,0.5885681921389819,False
2010-12-28,BULL,longbyungi,17.520000457763672,86.33999633789062,-0.016418862760856356,0.003648919326998623,1.1415524815889695,1.0,0.8,0.5936072904262643,False
2010-12-29,BULL,longbyungi,17.280000686645508,85.70999908447266,-0.008203589530763944,-0.013103081670148398,1.157407361416171,1.0,0.8,0.601851827936409,True
2010-12-30,BULL,longbyungi,17.520000457763672,86.5199966430664,-0.009475974315215296,-0.005354986591431854,1.1415524815889695,1.0,0.8,0.5936072904262643,True
2010-12-31,BULL,longbyungi,17.75,86.36000061035156,-0.010846199870696016,-0.0001991987988276822,1.1267605633802817,1.0,0.8,0.5859154929577465,True
2011-01-03,BULL,longbyungi,17.610000610351562,84.80000305175781,-0.004906187136401008,0.019142547100107432,1.1357183024879365,1.0,0.8,0.590573517293727,False
2011-01-04,BULL,longbyungi,17.3799991607666,85.25,-0.006016134689311836,0.035750348255436215,1.1507480417575484,1.0,0.8,0.5983889817139252,False
2011-01-05,BULL,longbyungi,17.020000457763672,84.69999694824219,-0.002059129562773765,0.04164152564010615,1.1750881000051325,1.0,0.8,0.6110458120026689,False
2011-01-06,BULL,longbyungi,17.399999618530273,84.5999984741211,0.001558802830315953,0.08973082769810725,1.1494253125558023,1.0,1.0,0.7471264531612715,False
2011-01-07,BULL,longbyungi,17.139999389648438,83.7300033569336,0.006633523203227298,0.10041920206881794,1.1668611850755861,1.0,1.0,0.758459770299131,False
2011-01-10,BULL,longbyungi,17.540000915527344,81.6500015258789,0.010862713858628137,0.11015544608479533,1.140250795670993,1.0,1.0,0.7411630171861455,False
2011-01-11,BULL,longbyungi,16.889999389648438,79.81999969482422,0.013469304969198737,0.11875967340108229,1.1841326656445958,1.0,1.0,0.7696862326689873,False
2011-01-12,BULL,longbyungi,16.239999771118164,77.94000244140625,0.010033690741393375,0.17014253384117684,1.231527110952844,1.0,1.0,0.8004926221193487,False
2011-01-13,BULL,longbyungi,16.389999389648438,78.63999938964844,0.011982462914354786,0.10832614260018913,1.2202562992547492,1.0,1.0,0.793166594515587,False
2011-01-14,BULL,longbyungi,15.460000038146973,75.94000244140625,0.011229569081631974,0.1910566344025657,1.2936610576100096,1.0,1.0,0.8408796874465063,False
2011-01-18,BULL,longbyungi,15.869999885559082,79.7699966430664,0.0075028770386249555,0.1411701750825367,1.2602394545824172,1.0,1.0,0.8191556454785712,False
2011-01-19,BULL,longbyungi,17.309999465942383,83.69999694824219,0.006624902246625153,0.05002574520846137,1.1554015376690348,1.0,1.0,0.7510109994848726,False
2011-01-20,BULL,longbyungi,17.989999771118164,82.69000244140625,0.0015647634657827147,-0.04192080053896241,1.1117287523321022,1.0,1.0,0.7226236890158665,True
2011-01-21,BULL,longbyungi,18.469999313354492,85.41000366210938,-0.005973195958549282,-0.05811491090301468,1.0828370732823613,1.0,0.8,0.563075278106828,True
2011-01-24,BULL,longbyungi,17.649999618530273,82.97000122070312,0.0034768911145257597,-0.06639193219480433,1.1331445004113496,1.0,1.0,0.7365439252673773,True
